id,image,city,name,description
322,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/120.jpg,jaipur,digamber jain mandir,"the ancient digamber jain temple at jaipur is in sanganer, 14 km from the city. the principal idol in the sanghiji temple is of lord adinath in the padmasan (lotus position) posture. the temple is made of red stone and has attractive carvings. the seven-storied temple has sky-high 'shikharas' (spires) and its inner sanctum is a stone shrine with eight sky-high shikharas."
323,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/121.jpg,jaipur,galtaji,"galtaji is an ancient pilgrimage centre in jaipur. set amidst low hills and packed with locals and tourists alike, the attractive spot has temples, pavilions and holy kunds (natural springs and water tanks). visitors to galtaji will come across the complex of ramgopalji temple, locally called the monkey temple (galwar bagh). it gets this moniker because of a large group of resident monkeys. the green landscape and chattering monkeys add to the delight of the area. on top of the hill is a small temple dedicated to the sun god, called the surya mandir. constructed by diwan kriparam, the temple can be seen from anywhere in the city."
324,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/123.jpg,jaipur,statue circle,"a life-size white marble statue of sawai jai singh ii, the founder of jaipur, stands tall in the middle of a circle in the c-scheme area. erected in his honour, the statue pays homage to the founder of jaipur."
325,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/109.jpg,jaipur,ram niwas garden,"this historical garden was built by maharaja sawai ram singh in 1868. located in the heart of the city, the garden houses the albert hall museum (now known as central museum), a bird park, a zoo, the ravindra rang manch theatre, an art gallery and an exhibition ground."
326,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/111.jpg,jaipur,zoological garden,"the zoological garden or jaipur zoo was founded by sawai raja pratap singh in the year 1868. it is located in ram niwas bagh, within walking distance of the famous albert hall."
327,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/126.jpg,jaipur,kanak vrindavan,"located at the foothills of nahargarh hills on the way to amber, kanak vrindavan is popular among the locals for picnics. the beautifully landscaped garden houses an intricately carved temple, several terrace sites, marble columns and lattices, making it a dream location for film shoots as well."
328,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/others/ishwar365.jpg,jaipur,ishwar lat (sargasuli),"ishwar lat, is a 60 feet high grand minaret in jaipur. also called 'swarg suli' or 'heaven piercing minaret', this tower near tripolia gate was built by raja ishwari singh in 1749 a.d to commemorate a grand victory. ishwar lat offers a breath-taking view of jaipur."
329,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/366.jpg,jaipur,amar jawan jyoti,"the amar jawan jyoti, or the &lsquo;flame of the immortal soldiers&rsquo;, is a memorial dedicated to the martyrs of rajasthan. this memorial is situated near jaipur&rsquo;s vidhan sabha bhawan (legislative assembly).the key attraction of the amar jawan jyoti is that the torches at the four corners of the structure are always burning. in evenings, this formidable structure is attractively lit up in vivid colours. the brilliant lighting effects make this a picturesque spot a favourite with tourists."
330,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/367.jpg,jaipur,maharani ki chhatri (memorials of queens),"maharani ki chhatri was a special funeral area for women belonging to jaipur's royal family and is located on the way to amber fort. this crematorium has several exquisitely carved cenotaphs built to commemorate them. the cenotaphs are either built with marble or the local stones. as a popular belief, a cenotaph was finished with a roof structure only if the queen died before her king. in case she died after the king, it would remain unfinished. one of the significant features of these cenotaphs is the use of chhatri (umbrella), a quintessential architectural style of the rajputs."
331,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/421.jpg,jaipur,nahargarh biological park,"nahargarh biological park, a part of the nahargarh sanctuary is located about 12 km from jaipur on the jaipur-delhi highway. it encompasses a large area of 720 hectares and is situated under the aravalli range. the park is famous for its vast flora and fauna, and its main aim is to conserve it. it also doubles up as a great place to educate people and conduct research on existing flora and fauna. at nahargarh biological park, ornithologists can expect to see over 285 species of birds, of which, the most popular is the white-naped tit, which can only be found here. when you visit the park, make sure you also head to ram sagar, which is a famous among bird watchers and makes for a great spot to catch different varieties of birds. while here, you can stay at well-equipped and famous places such as ganga vilas, gopal vilas and lalit vilas, which were famous with the maharajas of the yore as hunting lodges. the nahargarh zoological park is also worth a visit and houses animals such as asiatic lions, bengal tigers, panthers, hyenas, wolves, deer, crocodiles, sloth bear, himalayan black bear, wild boar, etc. the zoo is open from 15th march &ndash; 14th october between 8.30 am to 5.30 pm and from 15th october &ndash; 14th march between 9.00 am to 5.00 pm. it is closed on tuesdays so make sure you plan your visit accordingly. ticket cost- indian visitors: 50/- per person| foreigner: 300/- per person| student: 20/- per student| car/jeep: 300/- per vehicle| motor cycle: 30/- per vehicle| auto rickshaw: 60/- per vehicle| bus: 500/- per vehicle| camera (indian): 200/- | camera (foreigner): 400/- | video camera (indian): 500/- | video camera (foreigner): 1000/-."
332,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/J540.jpg,jaipur,jaipur wax museum,"amidst the confines of the nahargarh fort at the foothills of the aravallis lies the jaipur wax museum, a visit of which is sure to leave you awe-struck! it has been developed by entertainment 7 ventures pvt ltd. hosting over 30 wax statues of famed personalities, the museum is a spectacle to behold! the wax museum, as the name suggests, holds wax statues of many leading personalities such as amitabh bachchan, mahatma gandhi, bhagat singh, rabindranath tagore, albert einstein, michael jackson, sawai jai singh ii, maharani gayatri devi and many indian and international leads. the life-like replicas along with detailed backdrops and ingenious sets provide an overwhelming yet unique experience. the museum also has a display of the 10 foot long bullet, gati gamini, the signature rajasthan tourism motorbike.  the timing for the wax museum and sheesh mahal is from 10 am to 6.30 pm and open all days of the week, the ticket price per person for wax museum and sheesh mahal is rs 500 for indians, and combo entry for international travellers is rs 700 for all days."
